"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000103994",11105.6894914166,0.428519241188521,0.194408672009284,2.20421875608542,0.0275089633338637,0.132858622739874
"ENSG00000103995",131.86299775353,-0.722292113753445,0.278300784432832,-2.59536499412121,0.00944905163138092,0.0617690598883414
"ENSG00000104043",797.35159560375,-0.395235202990105,0.243363859955643,-1.62405051868483,0.104365027144648,0.326302298948326
"ENSG00000104044",0.712365895344949,3.03900752293163,3.44186760354874,0.882953057171131,0.377261635118046,NA
"ENSG00000104047",1678.16093429181,-0.463222229109333,0.114205783942655,-4.05603125444089,4.99135833560678e-05,0.000867900367310732
"ENSG00000104055",3.18822703617083,-0.964863760490624,1.1825160885342,-0.81594133885031,0.414533687235417,NA
"ENSG00000104059",1.09894876654332,1.92867394913837,2.25940597154265,0.853619921975126,0.393315616529184,NA
"ENSG00000104064",597.695867307354,-0.0130879800601802,0.117019116441135,-0.111844803295571,0.910946462469484,0.975569778208137
"ENSG00000104067",1327.58810930235,0.329093278600033,0.261600173688275,1.25800099426609,0.208391396670455,0.490391106831574
"ENSG00000104081",231.107312986471,-0.619660084118429,0.306828714590723,-2.01956353708612,0.0434286805529378,0.181291997512195
"ENSG00000104093",723.020963286166,-0.50552194804182,0.124165941222025,-4.0713414891921,4.67431651157861e-05,0.000818410677085064
"ENSG00000104112",6.70411609488837,-0.317344803624545,0.770154477070571,-0.412053442617936,0.680300252328752,NA
"ENSG00000104129",146.356249730019,-0.0316737140423208,0.162084872846046,-0.195414374495057,0.845068564315273,0.955179428062272
"ENSG00000104131",596.09636693529,0.277117180596829,0.143201468917367,1.935155991708,0.052971156301309,0.208538643666058
"ENSG00000104133",1820.35728662035,0.0150631557974458,0.0850623835251289,0.177083631720664,0.859442698729485,0.959830371820519
"ENSG00000104140",1.09222850492988,1.87980331102327,1.87763054868767,1.00115718309819,0.316750823013896,NA
"ENSG00000104142",898.878996319577,0.436365587049555,0.138626461221092,3.14777989141342,0.00164515521451723,0.0156703620904801
"ENSG00000104147",11.6002219489631,-0.0945383806613489,0.547741029296386,-0.172596858012975,0.862968321776014,0.960770827419064
"ENSG00000104154",454.420427129138,0.227854206926694,0.182119027506621,1.25112795761228,0.210887796909922,0.493952317383354
"ENSG00000104164",2021.83941369235,-0.0769860020161364,0.0814171501157252,-0.945574757980469,0.344365523929827,0.649168018411405
"ENSG00000104177",249.719846775137,-0.23824644902404,0.262773419019186,-0.90666114523039,0.364586016389097,0.665821200797405
"ENSG00000104205",276.43892219576,0.293550180314942,0.251989228950255,1.16493145972081,0.244046737894277,0.537377030718147
"ENSG00000104213",325.134516518263,0.120272252446418,0.377170945331648,0.318879950683005,0.749817548317126,0.916074440503232
"ENSG00000104218",412.782998901476,-0.229473275003307,0.163461213688694,-1.40383929511457,0.16036670971264,0.422612461910201
"ENSG00000104219",1465.22151261878,0.24740135555255,0.226605711482999,1.09177016736894,0.274934134814784,0.575512989822929
"ENSG00000104221",318.549953296932,0.0146646076113931,0.193260398929356,0.0758800441923625,0.93951453350689,0.983755752303893
"ENSG00000104228",402.450916877306,0.220502548039596,0.169170161348226,1.30343641149402,0.19242581235179,0.468610536753152
"ENSG00000104231",283.280314788194,-0.234476596307502,0.123773955217094,-1.8943936621904,0.0581727770512644,0.223214266136661
"ENSG00000104237",0.357421820090256,0.819084699919828,3.30257096774748,0.248014261591624,0.804123372322582,NA
"ENSG00000104267",0.277603421068019,1.75472365965789,3.51383759740201,0.49937528728,0.617515025505871,NA
"ENSG00000104290",16.0636319561529,0.687884847338214,0.686268092106208,1.00235586536895,0.316171749923399,0.620422538557901
"ENSG00000104299",249.63740915672,0.0634397280348771,0.1272024812011,0.498730271892909,0.61796941555507,0.847288321435952
"ENSG00000104312",280.501181816029,-0.247154739476755,0.155720988706975,-1.58716394963195,0.112475517296735,0.341148662802926
"ENSG00000104313",102.188579993028,-0.975368904318503,0.240288125359304,-4.05916398432102,4.92487202931394e-05,0.000858310551023701
"ENSG00000104320",755.749598552015,-0.336382967129493,0.137165073836303,-2.45239518866838,0.0141908714269544,0.0837571113644679
"ENSG00000104321",859.660007945294,-0.496612020934463,0.257503295192646,-1.92856569296689,0.0537848014969491,0.210974053009918
"ENSG00000104324",1470.34861220012,-0.119359987252236,0.167124323308443,-0.714198776631372,0.475104273260211,0.752203951190925
"ENSG00000104325",883.241333653086,-0.0948552918731622,0.13759113061907,-0.689399755975371,0.490571736951676,0.76326578931096
"ENSG00000104327",16.5045098405658,0.183069716923015,0.59944955771668,0.305396366660663,0.760064288686533,0.920157765959836
"ENSG00000104331",2633.83269461198,0.320386327537675,0.123537332039072,2.59343732173482,0.00950218575691244,0.0620839531011384
"ENSG00000104332",14242.9756591601,0.609900075238168,0.629920450596261,0.968217613288879,0.332935700229265,0.638994464682127
"ENSG00000104341",1234.70822533301,-0.111328583789682,0.155002943807578,-0.718235286730337,0.472612223969675,0.750129951050025
"ENSG00000104343",466.034907036313,0.304094127429068,0.172144004810466,1.76651012484508,0.0773103044549449,0.268116455454577
"ENSG00000104356",200.189073265331,0.108693576418432,0.207141369614169,0.524731378482677,0.599769940790857,0.837344741268209
"ENSG00000104361",1271.14925917289,-0.371871820554547,0.222523323756947,-1.67115884427795,0.0946903069405051,0.306362892248227
"ENSG00000104365",1018.49179608255,0.067951437220245,0.0985859462803572,0.689260891476416,0.490659104082059,0.76326578931096
"ENSG00000104368",795.961693907144,-0.16107116454121,0.227539287531466,-0.707882872837667,0.479017996524759,0.755464704505621
"ENSG00000104369",0.263036354459798,1.70103957139276,3.517325312939,0.483617356954513,0.628657454288763,NA
"ENSG00000104371",0,NA,NA,NA,NA,NA
"ENSG00000104375",691.854165370164,-0.389516264945136,0.129548851691169,-3.00671337383757,0.0026408864126385,0.0231462652509482
"ENSG00000104381",127.326711413029,-0.341472520505428,0.268752775471236,-1.2705823034076,0.203877285894176,0.484728649115746
"ENSG00000104388",2848.53264177931,0.278830391221039,0.117979383358293,2.36338234091508,0.0181089759293152,0.099731069254356
"ENSG00000104408",5399.90250800654,-0.0947668938832554,0.0859925261052242,-1.10203639985287,0.270445847239007,0.570224144355883
"ENSG00000104412",564.442938140537,-0.0106146723561335,0.0999364851003967,-0.106214185394553,0.915412416295618,0.97710061615148
"ENSG00000104413",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000104415",454.533999303879,-0.784522596320542,0.32024273358347,-2.44977485528508,0.0142945564855369,0.0841722620425571
"ENSG00000104419",3436.79484115512,0.206112006822574,0.245830806674315,0.838430340000628,0.401789055551088,0.699447559301864
"ENSG00000104427",371.518355468733,-0.00396062924359617,0.196195584500068,-0.0201871477061442,0.983894080442609,0.994938053981997
"ENSG00000104432",15.5390409193772,-0.0784314288505688,0.474517184221693,-0.165286804057924,0.868718244802134,0.962892622002134
"ENSG00000104435",2.28230676764453,0.958376227847475,1.49212212431556,0.642290742982638,0.520684423642552,NA
"ENSG00000104442",584.891060720876,-0.0662114937148649,0.115163559145255,-0.574934416809335,0.56533565239285,0.815351724168148
"ENSG00000104447",437.964509911877,-0.456021305785604,0.196942492465824,-2.31550489727217,0.0205853168588303,0.10862878878989
"ENSG00000104450",44.3822615226468,0.0782303310623336,0.281368526346155,0.278035116714122,0.78098540186167,0.928634993420349
"ENSG00000104472",589.872257386494,0.236386797182305,0.126984295560779,1.861543556535,0.0626674556463245,0.23388334543213
"ENSG00000104490",36.2391240545887,-0.838658556415159,0.435051238614821,-1.92772363799125,0.0538895102908734,0.211166011217407
"ENSG00000104497",210.35033517607,-0.0522164297770745,0.222967529138068,-0.234188493629225,0.814838647426411,0.942816116834476
"ENSG00000104499",0,NA,NA,NA,NA,NA
"ENSG00000104517",4102.32032785111,0.111892180752741,0.134535439019599,0.831692984154463,0.405582261754487,0.702326018096468
"ENSG00000104518",316.56978817176,0.116550145431466,0.250807263888081,0.464700039483204,0.64214628008749,0.861790466276033
"ENSG00000104522",233.454175775592,-0.0983348400381793,0.159953121608314,-0.614772872510593,0.538704726751994,0.795436499045002
"ENSG00000104524",64.7234470771382,0.361263135590416,0.253286279639586,1.42630361227807,0.15378072237483,0.411776704449576
"ENSG00000104529",3045.50471223637,0.00196057388579922,0.158303819522967,0.0123848804893477,0.990118547682337,0.997067573871503
"ENSG00000104537",8.51696554327847,0.549006521104428,0.651885670866722,0.842182219428892,0.399685964801099,NA
"ENSG00000104549",380.678011215574,0.103784322850881,0.164807688159671,0.629729862786082,0.528871340851553,0.78792742934164
"ENSG00000104611",852.464321590747,-0.55213059366679,0.251922852828085,-2.19166537481048,0.028403677654583,0.135925708634456
"ENSG00000104613",852.675926742518,0.0846512299581764,0.181311356943552,0.466883218928922,0.640583432011352,0.860684534937184
"ENSG00000104626",435.90720015004,-0.0484930977532919,0.160931058942789,-0.301328395350528,0.763164090194579,0.921332813550969
"ENSG00000104635",1267.42756783457,0.110938255716618,0.213696391647247,0.51913958331943,0.603663406739327,0.839530054643444
"ENSG00000104643",427.477454017526,0.0539358610621695,0.142465463121176,0.378589026986095,0.704993071855481,0.894870057766474
"ENSG00000104660",581.18300767469,-0.117310356931006,0.244730774905512,-0.479344524513921,0.631693552042493,0.85580095229301
"ENSG00000104671",435.667028889627,0.222012080526249,0.134604012846141,1.64937193053836,0.0990714615960185,0.315284153366611
"ENSG00000104679",291.57847620118,-0.145751955085252,0.19471309267931,-0.748547275787475,0.454130120538924,0.737075099423978
"ENSG00000104687",1076.04240543086,0.746196424480803,0.157211858304349,4.74643854814201,2.07029584190587e-06,5.37815274882752e-05
"ENSG00000104689",62.1233474906567,0.501387268608097,0.322459343337896,1.55488522496527,0.119973406826894,0.355086188095755
"ENSG00000104691",176.255501655938,0.0118957458973,0.157825967498961,0.0753725517150926,0.939918297630865,0.983836326856481
"ENSG00000104695",1955.63168257877,0.582040700726153,0.148635272746216,3.91589889783394,9.00679892458439e-05,0.00146360482524496
"ENSG00000104714",310.283333093728,0.258894190545755,0.213841593827497,1.21068210310199,0.226017264076726,0.514973892649618
"ENSG00000104722",55.8517518843902,0.389991766005544,0.709333633207424,0.549800189569613,0.582456428625066,0.825346426976668
"ENSG00000104723",1374.02438864995,-0.210682633601664,0.166312909745249,-1.2667846045408,0.205232318452605,0.486338155637776
"ENSG00000104728",936.302129066492,0.00281761084415942,0.150682616084264,0.0186989774758342,0.985081243969178,0.995188192348076
"ENSG00000104731",263.532763476625,-0.0737846856961591,0.216483652006949,-0.340832598730322,0.733229608014208,0.908067905255964
"ENSG00000104738",531.775883189838,-0.599166748244911,0.197028879641877,-3.04100977143029,0.00235786178645546,0.0212431985460249
"ENSG00000104755",0,NA,NA,NA,NA,NA
"ENSG00000104756",1773.42785790779,0.750040507858314,0.0939597626376283,7.98257133482736,1.43315931784099e-15,2.00974054339831e-13
"ENSG00000104760",0,NA,NA,NA,NA,NA
"ENSG00000104763",3183.97741018027,0.107224380003208,0.207753810869628,0.516112698748493,0.605775699244676,0.841000363466918
"ENSG00000104765",8552.65433344792,0.250538848510616,0.234037281268699,1.07050828463082,0.284390581913327,0.586717799084231
"ENSG00000104774",3165.00096935786,0.0804740232329298,0.126308554191154,0.637122511204911,0.524045046461529,0.785181816475207
"ENSG00000104783",4.07619102671343,-0.319254662076188,0.946915445860323,-0.337152238324857,0.736002139790942,NA
"ENSG00000104804",13.6499031722423,-0.210223715802142,0.823019222900628,-0.25542989756817,0.798391081534184,0.935812470384275
"ENSG00000104805",7299.14901601725,0.0901619854653447,0.138628607518384,0.650385133915365,0.51544347753524,0.780763671053674
"ENSG00000104808",2.17853110522479,0.739054231759061,1.17414567479103,0.629439981449146,0.529061049926541,NA
"ENSG00000104812",1719.62740446901,0.625121145663264,0.308608453242773,2.0256125167495,0.0428045078594635,0.179618330969578
"ENSG00000104814",5.3733487576466,-1.06105465791632,0.779297864864137,-1.36155211730409,0.173339275253409,NA
"ENSG00000104818",0,NA,NA,NA,NA,NA
"ENSG00000104823",716.30833164491,0.330598951958313,0.138162860736858,2.39282069142998,0.016719409763715,0.0947272539288609
"ENSG00000104824",1515.08904507272,-0.137857261885114,0.0816834718443178,-1.68770081354841,0.0914686755582892,0.299328671419682
"ENSG00000104825",214.128238517244,0.402404642711029,0.143833989490558,2.79770201839145,0.00514675704241259,0.039035293327496
"ENSG00000104826",0.398913415091648,-0.509131699629598,3.22205928050411,-0.158014380030259,0.874445467447667,NA
"ENSG00000104827",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000104833",1.08616221338771,-0.186669683190004,2.18994215110565,-0.0852395498647116,0.932070948735644,NA
"ENSG00000104835",78.5081656379914,-0.24907001053975,0.226973738339064,-1.09735166879825,0.272487692344636,0.572675702702932
"ENSG00000104848",7.86966869032932,-0.440662320104449,0.656007639989179,-0.671733518395788,0.501753358857083,NA
"ENSG00000104852",4122.7834173632,0.184647008713636,0.131802253406881,1.40093969519338,0.161232107166987,0.423639879084667
"ENSG00000104853",2041.71106180233,0.151635791252992,0.072155172591325,2.10152350562353,0.035595036824118,0.158776272604555
"ENSG00000104856",133.958075425951,-0.159890465774271,0.240736527940859,-0.664172018853536,0.506580220050761,0.774574198149295
"ENSG00000104859",409.032100981965,-0.00695425699198625,0.1477770261712,-0.0470591212461519,0.962466107738764,0.990321978511011
"ENSG00000104863",34.4975233299371,-0.628946746322338,0.338156999100966,-1.85992526546685,0.0628961001969804,0.234447806419707
"ENSG00000104866",580.597641981093,-0.21612530431092,0.124239002268008,-1.73959304538437,0.0819305012937061,0.278420306095696
"ENSG00000104870",2821.15289962834,0.0802326993351274,0.0881508283204728,0.910175217451628,0.362730111657078,0.663953050646174
"ENSG00000104872",588.852403258213,0.160201489638333,0.115777752691767,1.38369838689851,0.166450827711427,0.430922698408472
"ENSG00000104879",1.63679205041445,-0.017792288318083,1.30293260527145,-0.0136555707072632,0.989104769578751,NA
"ENSG00000104880",831.667300596363,0.163363246277962,0.134352985203524,1.21592569030373,0.22401323065631,0.512451354859131
"ENSG00000104881",173.030882428733,0.585148279131993,0.214461232099075,2.72845713607423,0.00636313592922055,0.0454574026641723
"ENSG00000104883",36.9751709156222,-0.0741359609610847,0.316424684942046,-0.234292596276624,0.814757833303635,0.942816116834476
"ENSG00000104884",427.973537947863,0.0447556450542408,0.187916747063044,0.238167410588614,0.811751252487566,0.941706068090708
"ENSG00000104885",374.065835098256,0.232017388093388,0.170171988810624,1.36342878587138,0.17274741408005,0.44059609064371
"ENSG00000104886",514.815160254907,0.446358594129122,0.144742328800598,3.08381520338836,0.0020436449448968,0.0188610619685936
"ENSG00000104888",22.3453954847748,0.0135874055828923,0.378866657320899,0.0358632920589363,0.971391365719813,0.992239308962006
"ENSG00000104889",77.5444825044171,-0.230967906027597,0.219286327384584,-1.05327089373213,0.292216854789503,0.595009731958016
"ENSG00000104892",7.6064633136257,-0.165871594555759,0.644179185270468,-0.257492943498501,0.796798261981654,NA
"ENSG00000104894",26.4990953147345,-1.05290042028264,0.480252654735013,-2.19238854778136,0.0283514628501353,0.135751787817041
"ENSG00000104897",574.483431871579,-0.0465062656114575,0.136852109230935,-0.33982863598382,0.733985581527436,0.908261429220771
"ENSG00000104899",14.6967031472704,0.850816811087288,0.552195171681124,1.54079002265998,0.123367898509076,0.361294931121072
"ENSG00000104901",3.82145288737247,-0.961700714707189,0.91589891877905,-1.05000747897944,0.293714674197684,NA
"ENSG00000104903",6.79947694788463,0.88112160261356,0.780142848974045,1.12943623564878,0.25871385415762,NA
"ENSG00000104904",10199.919050888,0.157960568112688,0.0854451796748327,1.84867734743864,0.0645044165384849,0.2381568475074
"ENSG00000104907",413.307633475532,0.174686397891896,0.223026841313388,0.783252799811813,0.433478674682542,0.722862203046366
"ENSG00000104915",568.550211953176,-0.166620838957553,0.131696549757934,-1.26518757905057,0.205804093950709,0.487133739292217
"ENSG00000104918",0,NA,NA,NA,NA,NA
"ENSG00000104921",0,NA,NA,NA,NA,NA
"ENSG00000104936",2004.51758656222,0.871523353652292,0.173688528376274,5.01773699046058,5.22836860309159e-07,1.56799292066974e-05
"ENSG00000104938",1.56182516889217,1.0694515458725,1.80625635303236,0.592081818329437,0.553795801351251,NA
"ENSG00000104941",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000104946",1247.42433840777,0.130869548515006,0.152484693255421,0.858247117930661,0.390756023243704,0.690065295245557
"ENSG00000104951",8.35316055113597,-1.18250565959022,0.796816059860087,-1.4840384364214,0.137798723957593,NA
"ENSG00000104953",11.9872903041212,0.576152513335871,0.618564681000155,0.931434546835574,0.351628827450228,0.654469533210484
"ENSG00000104957",400.861044659652,0.258327693072983,0.115038134311743,2.24558312440064,0.0247307224107325,0.123402931984434
"ENSG00000104960",1790.48910606485,0.0154455682984996,0.119626463975767,0.129114978284642,0.897266670256636,0.970511621271015
"ENSG00000104964",5695.70092228863,0.446765436869728,0.0892316127844408,5.00680670144325,5.53404517642776e-07,1.64986445269682e-05
"ENSG00000104967",9.94922734029016,1.59033669293741,0.929199250231862,1.71151310393393,0.0869864342647512,0.289413345109767
"ENSG00000104969",1020.33482728701,0.0959238977001219,0.09871293116924,0.971746017101484,0.3311769176617,0.637100094351998
"ENSG00000104970",4.04143968561791,1.50086380066306,1.42300069374163,1.05471754670526,0.291554524325509,NA
"ENSG00000104972",0,NA,NA,NA,NA,NA
"ENSG00000104973",672.539688496874,0.0430148564357602,0.112667287992689,0.381786561140545,0.702619687725593,0.893315578459042
"ENSG00000104974",0.0897385035327833,0.894699722854171,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000104976",317.860735364334,0.443657117601982,0.2048214783392,2.16606735387024,0.0303060404324731,0.142541919984412
"ENSG00000104979",968.369696678389,-0.00256514487739101,0.164769150100569,-0.0155681137872311,0.98757894411099,0.996203323628016
"ENSG00000104980",418.452828909804,0.148989847326252,0.129788830269903,1.14794044307526,0.250993150969249,0.546312495096011
"ENSG00000104983",105.772369874175,0.0123407793886191,0.199230151229373,0.0619423280686627,0.950608759271731,0.988277095062737
"ENSG00000104998",44.7757750699283,-0.322617212553442,0.480469115065454,-0.671462956592938,0.501925650234437,0.772458799530991
"ENSG00000105011",13.6097564669677,0.177429821373052,0.534070993350837,0.332221415471064,0.739722074040691,0.911413129084662
"ENSG00000105048",18.7521936232408,-0.225681280028943,0.761541607709083,-0.296347931280933,0.766964385043511,0.922391456482488
"ENSG00000105053",471.818557029789,0.047372945229493,0.120379622724318,0.393529603743502,0.693928363462973,0.88978057500074
"ENSG00000105058",1624.03128574031,0.2385583136095,0.0914437538671038,2.60879834347351,0.00908607691378412,0.0599043865456669
"ENSG00000105063",1626.85081552607,0.119338081834974,0.0980766294239934,1.21678408542229,0.223686376665438,0.512128522237047
"ENSG00000105072",244.937577264345,-0.026464279311061,0.207125232689387,-0.127769460859208,0.898331418641901,0.971039136059638
"ENSG00000105085",163.405181218823,-0.0478290393757488,0.164152380375233,-0.291369758186979,0.770768541102241,0.924462720019386
"ENSG00000105088",55.8485754632948,-1.18884396095076,0.659275830331153,-1.80325731090978,0.0713478135656297,0.255210825803369
"ENSG00000105122",1.46181058690592,0.368794925528414,2.03210113786949,0.181484532760544,0.855987272633457,NA
"ENSG00000105127",602.370396744953,0.252440294971348,0.149600074316266,1.68743428855303,0.0915198753039075,0.299414120938337
"ENSG00000105131",1.14562349702543,-0.150668420887798,1.81543297891272,-0.0829931055775105,0.93385702165455,NA
"ENSG00000105135",743.987159603053,-0.109872459597964,0.13711240695258,-0.80133127293114,0.422939890936929,0.715370186312239
"ENSG00000105136",231.016814428092,-0.215329760930444,0.22947980602275,-0.93833860443954,0.34807042661701,0.651508494251153
"ENSG00000105137",1424.02601953486,0.502091388226909,0.103447467238902,4.85358802518941,1.21247485996488e-06,3.27324986705314e-05
"ENSG00000105141",4.75546658014951,-0.0449655563460979,0.802223483733304,-0.0560511593812261,0.955301051895258,NA
"ENSG00000105143",20.3058452004768,0.0562297882617002,0.373428649263899,0.15057706036358,0.880309358216139,0.965513922132328
"ENSG00000105146",38.7403477684215,0.214205787945481,0.994325962751619,0.215428135209006,NA,NA
"ENSG00000105171",446.198505899224,-0.00704719215450386,0.122719741506849,-0.0574250896226874,0.954206577346801,0.988896376788059
"ENSG00000105173",53.2190601545213,-0.704266620335182,0.305340683429403,-2.3064945438167,0.0210830146539906,0.110066272642085
"ENSG00000105176",1354.22687780744,-0.0935952690572731,0.117512292735805,-0.796472155195685,0.425757653640709,0.717412067688978
"ENSG00000105185",706.020849637275,0.292601478773844,0.149020675148302,1.9634958604412,0.0495885850117123,0.19978984099939
"ENSG00000105186",552.753425603301,0.485774998281346,0.112599648568953,4.31417863603607,1.60197376326909e-05,0.000328307072323551
"ENSG00000105193",8179.30614970632,0.00504188288590173,0.23018913460251,0.0219032183886874,0.982525157489068,0.994706482692406
"ENSG00000105197",653.605436702674,0.112080146480994,0.139063676935069,0.805962771524631,0.42026431529971,0.713554154171984
"ENSG00000105198",0,NA,NA,NA,NA,NA
"ENSG00000105202",473.603472020607,0.132410005413862,0.137498257363612,0.962994062271681,0.335550503060752,0.640819248411331
"ENSG00000105204",213.324600142738,-0.422170969059765,0.14919716546645,-2.82961789347598,0.00466036264164923,0.0361213880285454
"ENSG00000105205",0,NA,NA,NA,NA,NA
"ENSG00000105219",4.22078829735858,-0.586283267858895,1.00860638300645,-0.581280544855668,0.561051390554131,NA
"ENSG00000105220",3556.9569536292,-0.0159282130918633,0.172979697449655,-0.0920814021917175,0.926633364568868,0.979848296697805
"ENSG00000105221",2818.53014908477,-0.196974414955714,0.0836891693933384,-2.35364284749841,0.0185904634130246,0.101716968349082
"ENSG00000105223",6023.42345313689,-0.100297294504247,0.154777189584916,-0.648010826228498,0.516977948076875,0.781535691988579
"ENSG00000105227",214.020073976207,-0.372694550769906,0.227842428272389,-1.63575570009438,0.101890726889989,0.320884811551027
"ENSG00000105229",260.916081696604,0.207629092757715,0.234672950170305,0.88475937515183,0.376286424467297,0.676261765581727
"ENSG00000105245",2498.88418956033,-0.215450270447099,0.20160077576438,-1.06869762594022,0.285205941642685,0.5878336040258
"ENSG00000105246",1.28440612095578,0.208922296338187,1.83440259822489,0.113891190810761,0.909324048842475,NA
"ENSG00000105248",179.663696110124,0.083197394586707,0.149746318511198,0.555588914731719,0.578491911228779,0.822851667836127
"ENSG00000105251",0,NA,NA,NA,NA,NA
"ENSG00000105254",910.716833254439,0.259546999799104,0.143273793717661,1.81154552458193,0.0700564487458912,0.251960322074691
"ENSG00000105255",56.6183788615122,-0.167695185593572,0.393330746364251,-0.426346496285023,0.66985538194457,0.877460222390424
"ENSG00000105258",221.804068198754,-0.0152480503430546,0.157534563366485,-0.0967917771008884,0.922891754195773,0.979848296697805
"ENSG00000105261",0,NA,NA,NA,NA,NA
"ENSG00000105270",2814.87980290015,0.0774074056995274,0.153315604517233,0.504889283405113,0.613636601473858,0.844442518204631
"ENSG00000105278",4.51784388880279,-0.586643844337504,1.25940418014514,-0.465810621868745,0.641351061385154,NA
"ENSG00000105281",5659.78828451388,0.425756187847588,0.0898321613422214,4.7394628102695,2.1428555893783e-06,5.54300091051021e-05
"ENSG00000105287",457.859966030805,-0.107414626563236,0.231276580140361,-0.464442298904829,0.642330890740394,0.861961841242536
"ENSG00000105289",4.54765105587834,-0.531111364258224,0.884426409791603,-0.600515043850137,0.548163037981717,NA
"ENSG00000105290",89.4764964710356,-0.579346627285626,0.288850398541774,-2.00569786370518,0.0448884932850833,0.185760100198386
"ENSG00000105298",533.072182707464,0.145659450012678,0.107637400654432,1.35324198770199,0.175978335528127,0.44545484713634
"ENSG00000105321",363.204547868729,0.0840230991310321,0.169899303152535,0.494546461179989,0.620920302396499,0.848951699900242
"ENSG00000105323",5255.22895779539,-0.0501689867556207,0.079167280306317,-0.633708604887082,0.526271008225096,0.786343174779901
"ENSG00000105325",777.346027327212,-0.11195296700567,0.14031978410871,-0.797841642337029,0.42496239240616,0.716672413045074
"ENSG00000105327",305.375918961544,-0.743257235491901,0.233052521207958,-3.1892263239181,0.00142654143233018,0.0140292012939224
"ENSG00000105329",1878.96509543969,-0.277966451997726,0.177829192036092,-1.5631092331641,0.11802690426528,0.350906451727063
"ENSG00000105339",557.409774285785,0.458290714858479,0.151938863115044,3.01628369110196,0.00255893722670255,0.0226770651248743
"ENSG00000105341",584.162664502743,0.132705981248297,0.118098254530874,1.12369130073472,0.261144008176665,0.559567912257442
"ENSG00000105352",0,NA,NA,NA,NA,NA
"ENSG00000105355",2801.84246628725,0.090283255424166,0.156776322596792,0.575873026798585,0.564701008560698,0.814979681213243
"ENSG00000105357",2.77464923118429,-0.349740011188566,1.02199072892565,-0.342214465640236,0.732189499723162,NA
"ENSG00000105364",566.25466367942,0.315710088723585,0.144201274372357,2.18937100311858,0.0285698854565916,0.13649555685807
"ENSG00000105366",6.22010269446342,-0.0543858643814376,0.677116337526855,-0.0803198230012884,0.93598289267224,NA
"ENSG00000105369",5.13693530109707,-0.153298864970791,0.785099599487629,-0.19526040399312,0.845189093429645,NA
"ENSG00000105370",0,NA,NA,NA,NA,NA
"ENSG00000105371",35.1039850306849,0.179813512846909,0.310053050992421,0.579944342658007,0.561952151481816,0.813493149894103
"ENSG00000105372",15620.4606479551,0.038323684897036,0.2254691296411,0.169973091030419,0.865031298935331,0.961251670876483
"ENSG00000105373",3713.24100548957,-0.0257303889269462,0.157125163210083,-0.163757277327653,0.869922225316305,0.963012360384142
"ENSG00000105374",0.0897385035327833,0.894699722854171,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000105376",73.3270339579323,0.465887868957354,0.473208246875089,0.984530324722623,0.324854828836643,0.630848808246769
"ENSG00000105379",684.75206595883,-0.0434772656730259,0.15787579655005,-0.27538905027309,0.783017355603782,0.92924468861586
"ENSG00000105383",1.01644184185651,-0.279815081113768,1.88604841236712,-0.148360497683398,0.88205827329888,NA
"ENSG00000105388",1.86936619911697,-0.371935484333719,1.36260677565415,-0.27295878090373,0.784884900828719,NA
"ENSG00000105392",14.7629451364644,-0.519475464762574,0.536857952510653,-0.967621811939659,0.333233279803671,0.639074750800976
"ENSG00000105393",1014.10987646254,0.0557957941161382,0.130558465236865,0.427362515444026,0.669115305330891,0.877077315149415
"ENSG00000105397",1067.41310732741,0.0782972403872036,0.150439730267723,0.520455867927079,0.6027458796427,0.839007237258082
"ENSG00000105398",3.96236822605017,-0.504878176190493,0.809883903565929,-0.623395741003751,0.533024496050462,NA
"ENSG00000105401",2492.08336058132,0.0902282903369577,0.108235903923398,0.833626246617894,0.404491630617515,0.701745866782973
"ENSG00000105402",1977.6790310677,0.364816508784432,0.0996564210308474,3.66074262963455,0.000251485278904686,0.00338555071023242
"ENSG00000105404",1803.7458516417,0.344764034944562,0.140957945648643,2.44586449779804,0.0144505298607577,0.0847939847892967
"ENSG00000105409",4.51805849396458,-1.51750237058227,0.877963844265162,-1.72843378516617,0.0839104827197168,NA
"ENSG00000105419",930.489259155313,0.647363040841096,0.146995489110753,4.40396535129963,1.06289926736582e-05,0.000226039489588985
"ENSG00000105426",3727.03789569039,0.513513255716545,0.258941774618822,1.98312248563395,0.0473537495181146,0.193464401524641
"ENSG00000105427",0.918096840260875,-0.810846341434536,1.89029533675466,-0.42895219898634,0.667958011741558,NA
"ENSG00000105428",0,NA,NA,NA,NA,NA
"ENSG00000105429",4099.99686951831,0.0547186811309507,0.097490283410458,0.561273177354215,0.574611323893329,0.820375451172011
"ENSG00000105438",3057.53485281369,0.0160788352866002,0.11417122895764,0.140830885621507,0.888003543022327,0.967220484384606
"ENSG00000105443",996.15900747154,-0.0444186933147998,0.173012146161247,-0.256737427402361,0.797381476807907,0.935490051058561
